date,platform,campaign_id,impressions,clicks,conversions,spend,cpm,cpc,cpa
2025-05-15,Google Ads,bb87d2fe-c55e-47d5-bc46-49b2cb2b51d8,14517.0,2043.0,1202.0,421.45,29.03,0.21,0.35
2025-06-18,Twitter,5853b248-e17f-4d8f-9145-bc6f79b9dbc9,52127.0,19989.0,13173.0,8127.99,155.93,0.41,0.62
2025-04-26,Google Ads,5ab2712e-2bad-45ed-8964-679973cbe32e,43247.0,23969.0,14339.0,8126.22,187.9,0.34,0.57
2025-06-25,Meta Ads,99203031-578e-4c99-8477-e0d9c6a146bc,27735.0,7831.0,4958.0,9250.8,333.54,1.18,1.87
,Meta Ads,13c3124d-feb5-4633-bf84-a8f212b889b5,49500.0,25932.0,11820.0,1296.58,26.19,0.05,0.11
2025-06-18,LinkedIn,cb6efaa1-7e71-4644-8411-936d960eee18,39424.0,11119.0,3762.0,9328.87,236.63,0.84,2.48
2025-06-17,Google Ads,98594743-5bab-4808-9276-f14a72ec7c23,21461.0,14597.0,939.0,9471.6,441.34,0.65,10.09
2025-05-21,Google Ads,edb51039-46bc-4616-8d0a-ad53ce2fe502,70544.0,48734.0,34461.0,5444.29,77.18,0.11,0.16
2025-06-06,Meta Ads,f04c3ded-7c24-447f-983b-121c31403a94,84901.0,6391.0,86.0,9739.46,114.72,1.52,113.25
2025-06-04,,6f638e4e-20d4-490f-9799-526e4b36d0ad,s0L1lAPf,31919.0,6326.0,4470.49,100.9,0.14,0.71
2025-05-04,Google Ads,13059977-c6d5-4886-b232-b09540a2c48d,65395.0,34398.0,17871.0,6820.13,104.29,0.2,0.38
2025-04-15,Twitter,e5d0a49e-694d-4293-9526-b41ec05d6d51,78123.0,23654.0,243.0,9274.98,118.72,0.39,38.17
2025-05-03,Twitter,5235f354-58bc-4b5e-93ae-f0ee626cb680,87198.0,53603.0,30207.0,15.55,0.18,0.0,0.0
2025-06-15,Google Ads,e049d62b-fab5-40e8-b0ed-f2cd138fc651,23087.0,11484.0,9146.0,5075.13,219.83,0.44,0.55
2025-06-17,LinkedIn,4a1d8c47-3490-436c-ad46-5d711e82fa49,54902.0,28634.0,18327.0,3659.33,66.65,0.13,0.2
2025-05-24,Twitter,d646a987-ff5c-46e5-a29b-276235b92afb,98472.0,49947.0,28504.0,2065.78,,0.04,0.07
2025-06-11,Meta Ads,212683ba-7469-4da8-8470-d3cf2a1c754f,49421.0,40621.0,28921.0,1797.85,36.38,0.04,0.06
2025-05-22,Twitter,6888f212-23e1-442d-8196-6fa6a3dc707c,55582.0,50800.0,19104.0,6780.16,121.98,0.13,0.35
2025-06-08,Twitter,c8fae39e-45cc-4ef0-a10e-fdd69d94f9d7,6922.0,6492.0,4750.0,3621.5,523.19,0.56,0.76
2025-05-27,Google Ads,4f4baa25-ee72-4af0-9ecf-7fedb2895a24,15841.0,4945.0,1981.0,8993.93,567.76,1.82,4.54
2025-06-03,Google Ads,7db9f7d1-0021-4aa8-b3d8-13741ab88457,24168.0,22893.0,8986.0,8241.74,341.02,0.36,0.92
2025-06-02,LinkedIn,441fcf79-da2b-4485-8a9b-d3f9b334c74a,72573.0,9582.0,2243.0,9224.27,127.1,0.96,4.11
2025-06-02,Google Ads,1f2224f5-b921-4922-a165-99fc0bdb35e4,16445.0,4550.0,2495.0,4225.24,256.93,0.93,1.69
2025-06-29,Twitter,889d46d2-1993-4686-95d9-5a6fccdab616,66922.0,30541.0,25900.0,8816.03,131.74,0.29,0.34
2025-07-05,LinkedIn,42f04c82-624a-46e0-80c4-a8b2ae7b0024,27016.0,22735.0,977.0,6900.29,255.41,0.3,7.06
2025-05-01,Meta Ads,0e48a2c2-43ee-4314-ac05-af09fb3f275a,95562.0,27167.0,18821.0,8377.84,87.67,zLqcyOmD,0.45
2025-05-15,Meta Ads,9d822e66-0ba8-4c66-a31d-f9fa5f294cc3,85347.0,22937.0,14740.0,6165.48,72.24,0.27,0.42
2025-05-23,Twitter,16a2e16a-a65f-4a10-b62e-c4e78b1761d1,46142.0,21254.0,7831.0,6042.2,130.95,0.28,0.77
2025-06-10,Twitter,31405c9d-84e8-4d8d-a0f3-e15442c3dc0e,30270.0,28344.0,25603.0,2997.8,99.04,0.11,0.12
2025-06-06,Google Ads,124809d8-87c3-45bb-8408-d5b2261ca34f,25989.0,9628.0,4782.0,4536.02,174.54,0.47,0.95
2025-06-06,Twitter,a96c2bcd-bfad-4a33-9bc6-2ed823b93a9f,70354.0,69730.0,16159.0,3326.22,47.28,0.05,0.21
2025-06-12,Meta Ads,,99183.0,91063.0,57339.0,5884.77,59.33,0.06,0.1
2025-04-28,LinkedIn,6062a9ab-edc6-4c9a-9269-d554bb8856fc,43169.0,24079.0,3718.0,157.76,3.65,0.01,0.04
2025-06-11,Twitter,21ad79cb-89c0-40d5-acca-7acb36e99048,29880.0,9240.0,5189.0,6036.31,202.02,0.65,1.16
2025-05-22,Twitter,afee1e8a-a3a9-4683-82a7-c74d69682039,16026.0,4227.0,3913.0,4764.23,297.28,1.13,1.22
2025-04-26,LinkedIn,d2215664-725e-4fd1-b96d-505af13e2faa,7117.0,1219.0,910.0,5005.25,703.28,4.11,5.5
xbyYSlrD,Google Ads,ab16e171-7041-42bf-baf9-5a6ed298bdb7,34111.0,20836.0,7393.0,4510.1,132.22,0.22,0.61
2025-04-27,Meta Ads,437286df-6392-40e4-9208-ca6e991121cd,70229.0,48310.0,26705.0,412.7,5.88,0.01,0.02
2025-04-22,Google Ads,96bbfae7-dba0-4c7d-a416-f12523895015,52031.0,13968.0,13740.0,915.06,17.59,0.07,0.07
2025-05-10,Meta Ads,76394a02-cc98-42b9-bded-07532431eb8d,38696.0,32855.0,32141.0,423.66,10.95,0.01,0.01
2025-05-11,Meta Ads,,18507.0,5692.0,4521.0,621.17,33.56,0.11,0.14
2025-06-03,Google Ads,cfb6cbce-f891-4ff3-a13b-0b90cef43a5d,40316.0,20320.0,,1995.59,49.5,0.1,0.13
2025-06-11,LinkedIn,83bd3edf-9f07-4489-8ad8-2ca7fecf948a,51036.0,6200.0,42.0,3314.03,64.94,0.53,78.91
2025-06-01,LinkedIn,f4c24b58-a706-46e1-9553-6aba75bfee07,68164.0,28576.0,27499.0,5228.39,76.7,0.18,0.19
2025-05-17,,277af167-1300-4632-9e1f-14ea4878d613,88030.0,7178.0,2025.0,8049.8,91.44,1.12,3.98
2025-05-19,Google Ads,35751295-e901-4f0f-b60b-e59b5e87656a,55370.0,47828.0,2809.0,7189.94,129.85,0.15,2.56
2025-05-07,Twitter,87972c29-1156-4fba-bb7f-5ae7f3565a98,40200.0,17445.0,2957.0,9025.06,224.5,0.52,3.05
2025-06-11,LinkedIn,d3ed9152-9983-40dc-b534-f6ec96d6e4f5,7506.0,6605.0,3970.0,9207.67,1226.71,1.39,2.32
,LinkedIn,4e859108-0c09-42c0-ab7f-899c44952622,88768.0,56137.0,10023.0,5898.84,66.45,0.11,0.59
2025-06-30,Meta Ads,dd99be2c-949c-44d7-89a2-876ae4f1af34,58761.0,11635.0,9431.0,8263.27,140.63,0.71,0.88
2025-07-09,Meta Ads,8e6fec39-39da-42f6-961e-7c48a6c3f53d,2581.0,618.0,227.0,2417.32,936.58,3.91,10.65
2025-05-14,Twitter,eb394b94-ae13-42f8-af5a-d03c3e5a296a,31404.0,7445.0,1769.0,6380.37,203.17,0.86,3.61
2025-07-07,Google Ads,f2505724-fc56-477a-98f2-7709a12521a0,44890.0,20032.0,15285.0,4303.71,95.87,0.21,0.28
2025-05-27,Twitter,fa4dd56c-76cd-4aa3-b36a-c7c579051061,89635.0,27606.0,26440.0,4447.1,49.61,0.16,0.17
2025-04-23,LinkedIn,e489137f-ad53-4cdc-a408-59a3df62fce3,6702.0,111.0,14.0,499.29,74.5,4.5,35.66
2025-05-09,Meta Ads,9c3c860e-b083-462c-87d5-a3aa4fee187f,45648.0,24383.0,699.0,6950.71,152.27,0.29,9.94
2025-06-03,LinkedIn,2d9f73ba-1d2a-4adf-938d-3d9a6c99bbc8,15008.0,5091.0,1020.0,6005.94,400.18,1.18,5.89
2025-06-26,Google Ads,ce0c5954-9c65-462f-ab02-5d2ab55f1f45,29989.0,3291.0,2471.0,4015.88,133.91,1.22,1.63
2025-04-21,LinkedIn,b55676de-a192-4320-9fa1-332ea6ba196c,64459.0,57658.0,33137.0,,48.65,0.05,0.09
2025-04-23,Meta Ads,b03060b6-83d1-4122-bd62-fdb53848afd9,56558.0,31214.0,7133.0,8567.57,151.48,0.27,1.2
2025-05-25,LinkedIn,a5a8f753-da6a-428c-b332-0158c6ec366d,87267.0,9693.0,4066.0,9102.73,104.31,0.94,EJDdhD28
2025-07-08,Meta Ads,06d7a222-c247-4beb-b47a-71996f5d4afa,55168.0,4503.0,4321.0,945.6,17.14,0.21,0.22
2025-07-02,LinkedIn,5b282a1a-c840-4c49-b372-fabbc16c147a,54301.0,36499.0,3008.0,3149.99,58.01,0.09,1.05
2025-06-25,Google Ads,a185ec48-bf83-4a1a-a9cf-a54071577ca4,18300.0,5113.0,3148.0,5784.67,316.1,1.13,1.84
2025-07-09,Meta Ads,7841d025-938c-475c-9791-cea526808042,57679.0,51978.0,23231.0,,37.25,0.04,0.09
2025-06-12,Twitter,CBYW7LbV,38279.0,9404.0,85.0,3088.32,80.68,0.33,36.33
2025-04-23,Google Ads,9c5567c6-ff06-4c45-9660-b60087dd815c,35013.0,19773.0,3047.0,5166.51,147.56,0.26,1.7
2025-05-10,Twitter,a3141025-082c-4447-93c7-2ddfabfc7e23,21405.0,20756.0,1446.0,2559.65,119.58,0.12,1.77
2025-07-04,Twitter,a9676cdc-3860-4800-8840-39823ccfbd3b,84212.0,56770.0,33646.0,5173.17,61.43,0.09,0.15
2025-06-02,Meta Ads,7d489677-559d-4634-87df-26bc570fb20d,86008.0,6030.0,3842.0,6359.24,73.94,1.05,
2025-05-26,Twitter,f7cf641a-c61c-47b1-8575-5111ed0c5ec3,39021.0,11692.0,9908.0,8555.3,219.25,0.73,
2025-06-04,Google Ads,b2cf0bf2-0ef3-4a2a-abe7-b3f65898c5de,1585.0,239.0,219.0,7543.59,4759.36,31.56,34.45
2025-04-17,Meta Ads,cc0b1d09-7081-48cd-9256-c720cb037a28,57536.0,22381.0,14388.0,5531.92,96.15,0.25,0.38
2025-06-14,LinkedIn,203ea85b-d9cf-4428-b7b4-daff669e4729,87549.0,37.0,15.0,3766.43,43.02,101.8,251.1
2025-07-10,Meta Ads,7a1ad0bb-d1ec-4713-8952-861340558e20,34233.0,18756.0,9206.0,5357.19,156.49,0.29,0.58
2025-06-17,Twitter,3df99c80-d732-44ab-833d-96e81e13f92c,36298.0,32205.0,23258.0,3552.15,97.86,0.11,0.15
2025-04-21,LinkedIn,2e2e7dd5-e178-4335-a428-4ad239cc92fa,71224.0,62319.0,23688.0,5737.13,80.55,0.09,0.24
2025-06-02,Google Ads,d42d21a0-8484-4020-a8ef-0db826e76109,2865.0,2275.0,769.0,5628.82,1964.68,2.47,7.32
2025-05-18,Meta Ads,22158a0b-6882-4efb-9dcc-cb506c6afba2,61780.0,9649.0,4654.0,221.94,3.59,0.02,0.05
2025-05-26,Google Ads,c59f1c68-580d-4ba3-a663-77cb8e0c59a0,67218.0,54238.0,13602.0,2704.51,40.23,0.05,0.2
2025-04-23,Google Ads,4e031b6d-a318-41a5-b538-5f5326dd8686,51114.0,44517.0,33277.0,6887.17,134.74,0.15,0.21
2025-06-09,Google Ads,8f819569-3f54-4356-a65d-e6141dfd2ff2,79627.0,49990.0,31549.0,5095.47,63.99,0.1,0.16
2025-04-24,Twitter,17f0ec62-1fbd-4d6e-b92d-f2497de17678,6756.0,5188.0,39.0,461.65,68.33,0.09,11.84
2025-06-08,Google Ads,0bcce440-28db-41e3-8ea3-205e0a40f005,32269.0,13886.0,13064.0,3564.55,110.46,0.26,0.27
2025-05-17,Twitter,caa0a92c-5635-4ec5-8298-e89195f12042,69077.0,42983.0,27246.0,7953.72,115.14,0.19,0.29
2025-07-02,Google Ads,2a371b0d-2571-49d3-a9cb-9b884ea6ca67,83695.0,75381.0,43718.0,2642.49,31.57,0.04,
2025-06-11,Meta Ads,24dc507b-5d95-4ced-bb6c-1113391e4f24,36029.0,22054.0,7557.0,2171.07,60.26,0.1,0.29
2025-06-04,LinkedIn,0a06e280-94c6-4003-8230-a69464c1926c,12802.0,152.0,143.0,7386.52,576.98,48.6,51.65
2025-04-16,Google Ads,db94bb25-f963-4b1f-bc75-de6a7c6206ae,507.0,317.0,81.0,3219.31,6349.72,10.16,39.74
2025-06-18,LinkedIn,,42722.0,37765.0,14037.0,4356.85,101.98,0.12,0.31
2025-05-25,Google Ads,558927ba-e395-43b6-a282-95a1d95db729,74583.0,383.0,120.0,5938.36,79.62,15.5,49.49
2025-06-10,Google Ads,46a77269-d0d1-4a23-811f-24e33fe3740c,66193.0,8977.0,3642.0,3321.83,50.18,0.37,0.91
2025-05-09,Meta Ads,748cd7a4-aeac-45f6-9359-d160e1f1a29c,,53932.0,9039.0,7501.31,82.68,0.14,0.83
2025-07-01,Google Ads,85c647f8-5741-46ec-affd-d239c0904a6f,43410.0,20816.0,9634.0,9328.51,214.89,0.45,0.97
2025-05-26,Meta Ads,bc05e40d-5ea2-4423-9430-8fa66c65b3cf,49389.0,20706.0,11234.0,8444.27,170.97,0.41,0.75
2025-05-29,LinkedIn,52e767b6-30d0-4b60-9e4c-583d13a76377,58317.0,31298.0,13924.0,5765.9,,0.18,0.41
2025-06-06,Twitter,0bc991cd-0f7d-4e0e-9d05-d178cc73ecef,87262.0,1213.0,127.0,1315.97,15.08,1.08,10.36
2025-05-01,Meta Ads,091a6d85-4909-486e-af50-a70f1a4ea52f,77924.0,37598.0,28051.0,4309.53,55.3,0.11,0.15
2025-06-05,Google Ads,ca16bff3-98ac-4c85-80d9-ec2dc30b3bdc,61899.0,33334.0,32459.0,1177.97,19.03,0.04,0.04
2025-07-12,Google Ads,ac82608a-60e8-4744-9e4d-0835c9d5172c,99560.0,96347.0,16615.0,3247.09,32.61,0.03,0.2
2025-05-17,Google Ads,96fec7b4-f40f-4517-bccf-fac7c29876d0,48743.0,5847.0,4001.0,5785.26,,0.99,1.45
2025-05-11,Google Ads,39f44d1e-d26b-4b2a-95f9-e94f748d2e95,80433.0,46106.0,33340.0,8894.57,110.58,0.19,0.27
2025-05-12,Google Ads,0dd79be3-a48c-426d-91f8-09182937878b,16124.0,3156.0,1090.0,5423.87,336.38,1.72,4.98
2025-04-29,Meta Ads,78f365cd-fdc4-431c-a90b-d91fe7e79194,24676.0,3145.0,917.0,7760.48,314.5,2.47,8.46
2025-07-13,Meta Ads,d689859c-44f4-4c3b-ad56-255186c98049,44990.0,4214.0,Lqt8hrOL,4359.53,96.9,1.03,1.2
2025-04-16,Twitter,c9ac65e3-9446-4f70-8075-b30b0e0aa1c2,53844.0,23448.0,15375.0,9363.98,173.91,0.4,0.61
2025-05-15,Meta Ads,a8145a49-f20a-4399-9ee0-5ef0deae4b82,31405.0,3101.0,2821.0,3771.86,120.1,1.22,1.34
2025-05-23,LinkedIn,d5091de8-05d3-4e4a-a937-aea66a99aac6,33984.0,12379.0,2434.0,4506.59,132.61,0.36,1.85
2025-05-14,Meta Ads,2319eb09-4063-417d-9e32-fe556f914682,47887.0,40012.0,16542.0,5258.5,109.81,0.13,0.32
2025-06-23,Meta Ads,14063404-c8eb-45f9-a081-ac149490c2f2,45329.0,3481.0,1328.0,3989.32,88.01,1.15,3.0
2025-06-13,Meta Ads,2f421904-1b5d-4740-9ae4-3aefd8dbfa37,54584.0,23303.0,14061.0,3611.45,66.16,0.15,0.26
2025-06-25,Meta Ads,d5575495-7e5b-47b1-a1db-4b3008dc270f,21620.0,9335.0,,1355.59,62.7,0.15,0.84
2025-06-21,Twitter,88f4a2ae-3d13-432b-92a8-c588323470aa,19731.0,11446.0,4460.0,64.99,3.29,0.01,0.01
2025-06-29,LinkedIn,4876f32d-3bce-474c-a4d2-c94727564052,47333.0,15655.0,12127.0,3179.41,67.17,0.2,0.26
2025-06-29,Google Ads,02f9bbbb-aa5b-474b-8165-3c64390509de,26678.0,12761.0,3783.0,2848.12,106.76,0.22,0.75
2025-06-01,,6908f500-d3fb-466a-9a19-cc054e9d8625,99414.0,37954.0,9610.0,8077.68,81.25,0.21,0.84
2025-04-18,Meta Ads,50a79183-d423-4f82-a587-fc5d5c2bbfe0,2230.0,495.0,333.0,70.11,31.44,0.14,0.21
2025-05-29,Google Ads,18feb633-effb-4a5f-b4d5-5a17f2f38726,80017.0,2134.0,314.0,4908.44,61.34,2.3,15.63
2025-04-18,Google Ads,75fc8d1e-438f-4d0a-bbf9-f6e9f1fa7532,37842.0,11196.0,5102.0,525.62,13.89,0.05,0.1
2025-06-22,Twitter,f08f1109-f6c9-4cae-a613-9cf3fe618207,48419.0,32726.0,25913.0,2666.71,55.08,0.08,0.1
,Meta Ads,049e4208-0868-4d8c-a827-c9bf5889c595,51516.0,160.0,68.0,420.15,8.16,2.63,6.18
2025-07-03,Twitter,d4026490-f55b-40d2-a38e-ef195fb1a890,55754.0,34547.0,5380.0,6850.41,122.87,0.2,1.27
2025-05-04,Twitter,c60f90a8-c964-43fb-b787-a1d88c6c8830,61059.0,23752.0,3842.0,3177.56,52.04,0.13,0.83
2025-05-14,LinkedIn,f7665e1d-3a98-473b-8980-935b9de80096,70314.0,52658.0,45047.0,9639.95,137.1,0.18,0.21
2025-07-07,Twitter,cdaa102e-746a-4fb2-a177-1b0f237864ea,83077.0,76655.0,46730.0,2761.26,33.24,0.04,0.06
2025-05-02,Meta Ads,c7ba8c09-d146-4236-a400-9eb00e1ec792,25773.0,5662.0,2711.0,6516.06,252.83,1.15,2.4
ZVdves70,Meta Ads,d26c112f-a6ab-4d6e-8f1a-eff1df461a67,85062.0,12001.0,10432.0,8633.4,,0.72,0.83
2025-05-09,LinkedIn,690c2aff-83b6-4d37-94ab-6f50c9fe9d2a,80567.0,43280.0,22810.0,328.37,4.08,0.01,0.01
2025-05-31,Twitter,35511341-ee9e-4958-8e25-eb6f24e24273,71861.0,43774.0,6945.0,6296.35,87.62,0.14,0.91
2025-06-01,Twitter,e6814b81-2d27-4bc9-b618-6cb8f02f7f40,27213.0,6982.0,1269.0,564.19,20.73,0.08,0.44
2025-04-19,Twitter,9c30e7fb-70ae-47c9-9968-60e0c38994fb,8983.0,6641.0,6078.0,325.97,36.29,0.05,0.05
2025-05-20,LinkedIn,,82135.0,40929.0,35205.0,2248.58,27.38,0.05,0.06
2025-06-19,Twitter,e238afff-4512-43a2-bdf6-9401d5541c06,55408.0,3163.0,1080.0,2330.31,42.06,0.74,2.16
2025-07-11,LinkedIn,a0a5708b-7ba7-4632-82be-66b355fea918,62460.0,46053.0,38442.0,5282.57,84.58,0.11,0.14
2025-05-14,Meta Ads,fd3bc371-6ca9-41ca-b0da-0b304193359b,84966.0,44930.0,21876.0,6217.09,73.17,0.14,0.28
2025-05-17,Meta Ads,24659885-d956-4fc3-a893-f6dbf6d2f24d,58184.0,1067.0,638.0,4312.31,74.12,4.04,6.76
2025-06-17,Google Ads,115a14e5-e665-46ff-9444-6513f456afd3,88669.0,25023.0,10121.0,3936.87,44.4,0.16,0.39
2025-05-22,Meta Ads,ebe5adc6-72cc-4592-97b8-44d3718413ba,28983.0,22883.0,7564.0,9873.35,340.66,0.43,1.31
2025-06-20,LinkedIn,1838f7a1-c9a1-454e-a88d-f2946a35fb52,8056.0,7571.0,4158.0,9878.45,1226.22,1.3,2.38
2025-07-11,LinkedIn,f4bf8be0-05d0-45df-8c60-dce3ac587d65,50167.0,31938.0,21589.0,9508.82,189.54,0.3,0.44
2025-06-28,Twitter,43815917-3d74-4c25-a135-224880b3bca8,40222.0,21790.0,20389.0,2225.55,55.33,0.1,0.11
2025-05-07,Meta Ads,04be3572-5092-4666-9d80-fa618fb1dad4,69315.0,58672.0,3539.0,5177.72,74.7,0.09,1.46
2025-07-04,Google Ads,10ea8cb9-8a5c-49a5-8f6b-28cd13577cf1,3134.0,2970.0,2009.0,9811.41,3130.63,3.3,4.88
2025-05-14,LinkedIn,269784dd-c322-4a9f-92b0-42d4cbeb73b1,90410.0,21297.0,5420.0,2655.78,29.37,0.12,0.49
2025-07-10,Google Ads,138096fa-4555-4999-a58f-51eb922e0ea3,28982.0,5140.0,2434.0,9236.68,318.7,1.8,3.79
2025-07-07,LinkedIn,48f8270d-aada-488d-96a5-a82aa8947ba6,gdRIoB8E,,2470.0,5458.61,78.11,0.71,2.21
2025-06-17,Meta Ads,43c186b8-75d0-4c19-94fe-3aafd118c4cc,89500.0,16769.0,12787.0,2818.38,31.49,0.17,0.22
2025-07-04,Twitter,b53cfbc8-7c78-4b4b-b4e0-4f6072df024e,48984.0,7520.0,2274.0,3963.1,80.91,0.53,1.74
2025-06-08,Google Ads,344ee91b-a36d-4eee-9a34-32c2e0941a99,41274.0,35389.0,16217.0,4026.29,97.55,0.11,0.25
2025-04-23,LinkedIn,7f353be7-2097-4c91-8d7a-b87338cb907c,23057.0,10789.0,7413.0,7720.13,334.83,0.72,1.04
2025-04-22,Google Ads,f128f531-4695-48bb-9755-eaae357b29e0,28919.0,25496.0,9657.0,8095.68,279.94,0.32,0.84
2025-06-07,LinkedIn,56d3fea0-6800-4f28-bb7e-0c7be3e6adde,25416.0,24889.0,102.0,5491.25,216.05,0.22,53.84
2025-05-19,LinkedIn,f2ec4278-c649-48a0-be5e-770c39c6f9f1,15872.0,4676.0,4209.0,5263.13,331.6,1.13,1.25
2025-06-19,Twitter,1e4bc0e4-d536-422a-94ef-625dce555486,26700.0,11344.0,8435.0,600.67,22.5,0.05,0.07
2025-05-07,Twitter,7847546c-a51f-4720-ad0a-f681fa3ce9da,42784.0,16115.0,14872.0,360.38,8.42,0.02,0.02
2025-05-08,Meta Ads,6c92d347-aad6-44f1-a7f7-4c196cb1ab94,33505.0,16414.0,4345.0,1508.35,45.02,0.09,0.35
2025-04-27,Meta Ads,23d29ba7-0e96-4af6-882e-937386e4f777,87171.0,49308.0,41122.0,3143.24,,0.06,0.08
2025-06-28,LinkedIn,7074a151-091f-46aa-86d7-c69b8bc2f2d1,38115.0,2907.0,,4832.34,126.78,1.66,1.8
2025-04-23,LinkedIn,f06908fd-4b66-4bd1-8d06-6716800ce1fb,22240.0,15161.0,11290.0,6181.66,277.95,0.41,0.55
2025-04-18,LinkedIn,6d588a14-c449-45d9-97b7-3c90bb595657,307.0,199.0,139.0,1530.22,4984.43,7.69,11.01
2025-07-07,Twitter,16785f46-9e4b-423b-96cc-464ccf24b879,854.0,606.0,316.0,2451.45,2870.55,4.05,7.76
2025-06-02,Twitter,d2519081-ac92-409f-b5e5-933b4eaf6701,11918.0,11777.0,7535.0,6823.66,572.55,0.58,0.91
2025-06-09,Google Ads,d824120b-b1cb-4d7a-8dac-0fc47baefd90,80667.0,21035.0,2141.0,8113.94,100.59,0.39,3.79
2025-04-20,Twitter,8550c81a-27ce-4e77-a203-99c730580846,68825.0,64960.0,11728.0,4516.67,65.63,0.07,0.39
2025-05-22,Google Ads,a7ceac15-3fb4-4a97-b862-dd330c8f3eaa,8768.0,8697.0,3805.0,7616.2,868.64,0.88,2.0
2025-05-19,Meta Ads,9ad76fb4-d451-4b67-a043-580180075e23,94271.0,11991.0,10664.0,2541.57,26.96,0.21,0.24
2025-06-09,Twitter,41ff0d68-834f-4be4-98cc-555b8f0357ef,65931.0,33206.0,23488.0,5538.65,84.01,0.17,
2025-06-20,Twitter,72cf3966-8297-4b33-a4b6-30ef48b64918,3914.0,3418.0,1142.0,8890.11,2271.36,2.6,7.78
2025-06-30,Meta Ads,81c40464-1f07-4375-9820-160b98b3c9b2,10328.0,4964.0,1829.0,1533.7,148.5,0.31,0.84
2025-07-03,Google Ads,6e27a233-dfd3-4b53-a809-06cef1b30dfe,65106.0,58108.0,20596.0,186.26,2.86,0.0,0.01
2025-07-01,LinkedIn,13e15928-d3c9-45ed-9701-a11746f7b34e,267.0,234.0,220.0,1262.0,4726.59,5.39,5.74
2025-07-10,Twitter,798f42d5-df66-4412-a5c7-942560039602,50312.0,3435.0,1048.0,UQTva4jQ,145.3,2.13,6.98
2025-06-24,LinkedIn,e3fc9018-21cd-4b9c-bc81-fc053a330eba,52816.0,6204.0,2738.0,7803.9,147.76,1.26,2.85
2025-06-14,Meta Ads,f4d0b027-bb36-4971-8820-3ae0e7702dc2,22705.0,3751.0,2384.0,1944.68,85.65,0.52,0.82
2025-06-02,Google Ads,27f1e3d7-02d6-4412-8f10-b84c37a67635,84626.0,53803.0,9150.0,8745.61,103.34,0.16,0.96
2025-06-17,Twitter,1ebd7cc3-0bfa-4a88-bc39-5e199c2fbda5,90192.0,76780.0,36357.0,966.98,10.72,0.01,0.03
2025-04-21,LinkedIn,4ba519fb-be5d-4500-b87c-7407ceb82d4a,38156.0,9850.0,3028.0,76.89,2.02,0.01,0.03
2025-05-02,Twitter,e6cb46e1-0869-4a92-9e1e-e5f633fdf726,98854.0,21977.0,10117.0,243.57,2.46,0.01,0.02
2025-07-08,Google Ads,2b47e314-a14b-4d51-9751-913bf5334a79,43222.0,22994.0,970.0,7673.97,177.55,0.33,7.91
2025-06-03,LinkedIn,a265625a-8926-4570-a9fb-9ddd60998793,24876.0,13525.0,7865.0,8869.51,356.55,0.66,1.13
2025-06-27,LinkedIn,f3721274-0964-4d37-900d-5824bd8b4b1c,28756.0,22507.0,14089.0,,106.51,0.14,0.22
2025-05-31,Twitter,4007cc43-b07f-46a8-bfd1-9b55fc0b42b4,2412.0,2317.0,1814.0,3331.8,1381.34,1.44,1.84
2025-04-24,LinkedIn,0ea398d5-e43e-4ebb-a90e-f83473938106,7698.0,134.0,9.0,1530.82,198.86,11.42,170.09
2025-04-25,Twitter,a9aed213-f9ff-49da-a924-e522deca8541,62603.0,,37760.0,6881.33,109.92,0.13,0.18
2025-05-18,LinkedIn,9265746f-3d1d-4993-a559-02fae28ecf2e,,43326.0,35784.0,1314.42,18.86,0.03,0.04
2025-04-30,Google Ads,4d06a050-dc31-4745-b78a-ef6479237dd7,75381.0,50543.0,34830.0,903.18,11.98,0.02,0.03
2025-05-13,Meta Ads,1b898015-bf45-4b84-b002-22cc38c32570,92440.0,21493.0,19644.0,6361.56,68.82,0.3,0.32
2025-07-13,Twitter,6d20dd6b-dacb-4038-8435-a80b9372b34c,41077.0,36282.0,18613.0,8823.67,214.81,0.24,0.47
2025-06-28,Twitter,cba347ac-a717-4e31-be21-f4e5d56d0e4f,56078.0,53804.0,46684.0,3542.72,63.17,0.07,0.08
2025-04-27,Google Ads,34b499b9-50d4-459a-a7ec-c6f2fc41ccea,38255.0,36940.0,16071.0,3003.12,78.5,0.08,0.19
2025-05-14,Meta Ads,4ed15f3e-9b17-4301-aa7a-3b892f6aad91,15298.0,7420.0,1074.0,4129.21,269.92,0.56,3.84
2025-06-25,Meta Ads,c7e0cc64-3425-4c58-a426-472b0a4d44b5,91984.0,42963.0,19337.0,9955.24,108.23,0.23,0.51
2025-07-05,Twitter,f0a07afb-ed47-41cb-a0d8-bca24d706f92,28458.0,13843.0,12998.0,4512.88,158.58,0.33,0.35
2025-05-05,Meta Ads,6c5ced57-ecf1-4434-81cd-cc87a3306a4d,24121.0,3318.0,2554.0,9904.66,410.62,2.99,3.88
2025-06-03,Google Ads,7f5ad2bb-7f48-44ac-b1bf-6bbc8e6094cc,96006.0,57539.0,12217.0,9267.56,96.53,0.16,0.76
2025-05-03,Google Ads,81408a7e-ff09-4eb7-9ecd-58cd2a4af449,64576.0,58292.0,10466.0,4973.99,77.03,0.09,0.48
2025-06-28,Twitter,8609b0af-700a-4994-83d6-25b83dba5f6c,20802.0,7767.0,5462.0,2196.18,105.58,0.28,0.4
